PROJECT DEF,WBS_element,Sales_Document,SO DATE,CUSTOMER PO NUMBER,Sold-to_party,CUSTOMER NAME,MATERIAL CODE,MATERIAL NAME,NO ITEM,QTY SO,UOM,UNIT PRICE SO,TOTAL PRICE SO,TOTAL PRICE BILLING,SISA PRICE BILLING,STATUS
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Door Post,560,1.0,CAR,931050.0,931050.0,931050.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting Toilet,570,1.0,CAR,1806343.0,1806343.0,1806343.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Gfrp (continue),580,1.0,CAR,3598790.0,3598790.0,3598790.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Glass Partition,590,1.0,CAR,1769657.0,1769657.0,1769657.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Standing Luggage Rack,600,1.0,CAR,424870.0,424870.0,424870.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting Coupler,610,1.0,CAR,544956.0,544956.0,544956.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Corrugated Bellow,620,1.0,CAR,1773914.0,1773914.0,1773914.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Ceiling Equipment,630,1.0,CAR,692139.0,692139.0,692139.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Tangensial Fan,640,1.0,CAR,2853243.0,2853243.0,2853243.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Diffucer,650,1.0,CAR,2224245.0,2224245.0,2224245.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Passanger Seat,660,1.0,CAR,5813949.0,5813949.0,5813949.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Folding Seat,670,1.0,CAR,430409.0,430409.0,430409.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Safety Equipment,680,1.0,CAR,385254.0,385254.0,385254.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Interior Accessories,690,1.0,CAR,8519082.0,8519082.0,8519082.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Outside Marking,700,1.0,CAR,442947.9999999999,442948.0,442947.9999999999,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Inside Marking,710,1.0,CAR,680197.0,680197.0,680197.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Connecting Pipe,720,1.0,CAR,2767334.0,2767334.0,2767334.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Cutting Vynil,730,1.0,CAR,430409.0,430409.0,430409.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Minor assy piping,740,1.0,CAR,50479987.0,50479987.0,50479987.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Ducting AC,750,1.0,CAR,1302926.0,1302926.0,1302926.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Assembling Bogie,760,1.0,CAR,5331613.0,5331613.0,5331613.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting Alumunium Ekstrusi,770,2.0,CAR,2847368.0,5694736.0,2847368.0,2847368.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Alumunium Cover,780,2.0,CAR,2688036.0,5376072.0,2688036.0,2688036.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Roof Equipment,790,2.0,CAR,3903346.0,7806692.0,3903346.0,3903346.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting Ladder,800,2.0,CAR,1437670.0,2875340.0,1437670.0,1437670.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Handrail Entrance Door,810,2.0,CAR,1796222.0,3592444.0,1796222.0,1796222.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Juction Box,830,2.0,CAR,1180178.0,2360356.0,1180178.0,1180178.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Piping,840,2.0,CAR,24273578.0,48547156.0,24273578.0,24273578.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Ducting AC,850,2.0,CAR,3174238.0,6348476.0,3174238.0,3174238.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Cable Duct,860,2.0,CAR,4176640.0,8353280.0,4176640.0,4176640.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Folding Step,870,2.0,CAR,1297592.0,2595184.0,1297592.0,1297592.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Ceiling Lamp & Speaker,880,2.0,CAR,1916890.0,3833780.0,1916890.0,1916890.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting Underframe Equipment,890,2.0,CAR,8390260.0,16780520.0,8390260.0,8390260.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting Engine & Alternator,900,2.0,CAR,6437056.0,12874112.0,6437056.0,6437056.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Flooring Covering,910,2.0,CAR,3893734.0,7787468.0,3893734.0,3893734.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Gfrp,920,2.0,CAR,20561368.0,41122736.0,20561368.0,20561368.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Driver Cabin Panel,930,2.0,CAR,5229670.0,10459340.0,5229670.0,5229670.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting Driver Desk,940,2.0,CAR,6009124.0,12018248.0,6009124.0,6009124.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Electric Cabinet,950,2.0,CAR,2029904.0,4059808.0,2029904.0,2029904.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Door Post,960,2.0,CAR,2067154.0,4134308.0,2067154.0,2067154.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Gfrp (continue),970,2.0,CAR,8683000.0,17366000.0,8683000.0,8683000.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Glass Partition,980,2.0,CAR,4125078.0,8250156.0,4125078.0,4125078.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Standing Luggage Rack,990,2.0,CAR,909906.0,1819812.0,909906.0,909906.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting Coupler,1000,2.0,CAR,1197010.0,2394020.0,1197010.0,1197010.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Ceiling Equipment,1010,2.0,CAR,1513606.0,3027212.0,1513606.0,1513606.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Passanger Seat,1020,2.0,CAR,14101946.0,28203892.0,14101946.0,14101946.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Driver Seat,1030,2.0,CAR,958445.9999999999,1916892.0,958445.9999999999,958446.0000000001,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Folding Seat,1040,2.0,CAR,958445.9999999999,1916892.0,958445.9999999999,958446.0000000001,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Safety Equipment,1050,2.0,CAR,1680932.0,3361864.0,1680932.0,1680932.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Interior Accessories,1060,2.0,CAR,21575998.0,43151996.0,21575998.0,21575998.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Outside Marking,1070,2.0,CAR,988421.9999999999,1976844.0,988421.9999999999,988422.0000000001,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Inside Marking,1080,2.0,CAR,1555648.0,3111296.0,1555648.0,1555648.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Connecting Pipe,1090,2.0,CAR,6086796.0,12173592.0,6086796.0,6086796.0,
M9-22010,M9-22010.9000000042,1100000512,2022-12-01,25.09/X/PPK-PPL/UGM/,40005.0,UNIVERSITAS GADJAH MADA,SERVICE_IMS_EXT_UN,AC Kapasitas 35 kW,10,1.0,UN,450239640.0000001,450239640.0,450239640.0000001,0.0,
M9-22010,M9-22010.9000000041,1100000511,2022-12-01,23.07/XI/PPK-PPL/UGM,40005.0,UNIVERSITAS GADJAH MADA,SERVICE_IMS_EXT_UN,Pembuatan Pola dan Pembuatan Mold MASKAR,10,1.0,UN,670990991.0,670990991.0,670990991.0,0.0,
M2-22001,M2-22001.9000000033,1100000510,2022-12-01,174/D3/IMSS/2022,140001.0,"IMS SERVICE, PT",SERVICE_IMS_UN,Pembuatan Workstand for Coupler,60,4.0,UN,69496000.0,277984000.0,69496000.0,208488000.0,
M2-22001,M2-22001.9000000033,1100000510,2022-12-01,174/D3/IMSS/2022,140001.0,"IMS SERVICE, PT",SERVICE_IMS_UN,Pembuatan Workstand for Door,30,6.0,UN,84606000.0,507636000.0,84606000.0,423030000.0,
M2-22001,M2-22001.9000000033,1100000510,2022-12-01,174/D3/IMSS/2022,140001.0,"IMS SERVICE, PT",SERVICE_IMS_UN,Pembuatan Carbody Stand,10,12.0,UN,264864000.0,3178368000.0,264864000.0,2913504000.0,
M2-22001,M2-22001.9000000033,1100000510,2022-12-01,174/D3/IMSS/2022,140001.0,"IMS SERVICE, PT",SERVICE_IMS_UN,Pembuatan Bogie Stand,40,12.0,UN,396096000.0,4753152000.0,396096000.0,4357056000.0,
M2-22001,M2-22001.9000000033,1100000510,2022-12-01,174/D3/IMSS/2022,140001.0,"IMS SERVICE, PT",SERVICE_IMS_UN,Pembuatan Bogie Dummy,50,12.0,UN,939984000.0,11279808000.0,939984000.0,10339824000.0,
M2-22001,M2-22001.9000000033,1100000510,2022-12-01,174/D3/IMSS/2022,140001.0,"IMS SERVICE, PT",SERVICE_IMS_UN,Pembuatan Workstand for Traction Motor,20,16.0,UN,285648000.0,4570368000.0,285648000.0,4284720000.0,
M2-22001,M2-22001.9000000033,1100000510,2022-12-01,174/D3/IMSS/2022,140001.0,"IMS SERVICE, PT",SERVICE_IMS_UN,Pembuatan Workstand for Coupler,60,4.0,UN,69496000.0,277984000.0,69496000.0,208488000.0,
M2-22001,M2-22001.9000000033,1100000510,2022-12-01,174/D3/IMSS/2022,140001.0,"IMS SERVICE, PT",SERVICE_IMS_UN,Pembuatan Workstand for Door,30,6.0,UN,84606000.0,507636000.0,84606000.0,423030000.0,
M2-22001,M2-22001.9000000033,1100000510,2022-12-01,174/D3/IMSS/2022,140001.0,"IMS SERVICE, PT",SERVICE_IMS_UN,Pembuatan Carbody Stand,10,12.0,UN,264864000.0,3178368000.0,264864000.0,2913504000.0,
M2-22001,M2-22001.9000000033,1100000510,2022-12-01,174/D3/IMSS/2022,140001.0,"IMS SERVICE, PT",SERVICE_IMS_UN,Pembuatan Bogie Stand,40,12.0,UN,396096000.0,4753152000.0,396096000.0,4357056000.0,
M2-22001,M2-22001.9000000033,1100000510,2022-12-01,174/D3/IMSS/2022,140001.0,"IMS SERVICE, PT",SERVICE_IMS_UN,Pembuatan Bogie Dummy,50,12.0,UN,939984000.0,11279808000.0,939984000.0,10339824000.0,
M2-22001,M2-22001.9000000033,1100000510,2022-12-01,174/D3/IMSS/2022,140001.0,"IMS SERVICE, PT",SERVICE_IMS_UN,Pembuatan Workstand for Traction Motor,20,16.0,UN,285648000.0,4570368000.0,285648000.0,4284720000.0,
M9-22009,M9-22009.9000000040,1100000509,2022-12-01,059/PO/DTK/IX/2022,30139.0,"DWI TUNGGAL KARYA, PT",SERVICE_IMS_EXT_UN,JEMBATAN DARURAT,10,1.0,UN,5070065600.0,5070065600.0,5070065600.0,0.0,
M9-20003,M9-20003.9000000166,1100000508,2022-12-01,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT_UN,CONTAINER OPEN SIDE & OPEN FRONT 20 FEET,10,1.0,UN,756000000.0,756000000.0,756000000.0,0.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN DESEMBER 2022,10,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN JANUARI 2023,20,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN FEBRUARI 2023,30,300.0,SET,705600000.0,211680000000.0,705600000.0,210974400000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN MARET 2023,40,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN APRIL 2023,50,300.0,SET,756000000.0,226800000000.0,756000000.0,226044000000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN MEI 2023,60,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN JUNI 2023,70,300.0,SET,756000000.0,226800000000.0,756000000.0,226044000000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN JULI 2023,80,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN AGUSTUS 2023,90,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN SEPTEMBER 2023,100,300.0,SET,756000000.0,226800000000.0,756000000.0,226044000000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN OKTOBER 2023,110,300.0,SET,756000000.0,226800000000.0,756000000.0,226044000000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN NOVEMBER 2023,120,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN DESEMBER 2023,130,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN JANUARI 2024,140,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN FEBRUARI 2024,150,300.0,SET,705600000.0,211680000000.0,705600000.0,210974400000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN MARET 2024,160,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN APRIL 2024,170,300.0,SET,756000000.0,226800000000.0,756000000.0,226044000000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN MEI 2024,180,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN JUNI 2024,190,300.0,SET,756000000.0,226800000000.0,756000000.0,226044000000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN JULI 2024,200,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN AGUSTUS 2024,210,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN SEPTEMBER 2024,220,300.0,SET,756000000.0,226800000000.0,756000000.0,226044000000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN OKTOBER 2024,230,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN NOVEMBER 2024,240,300.0,SET,756000000.0,226800000000.0,756000000.0,226044000000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN DESEMBER 2024,250,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN JANUARI 2025,260,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN FEBRUARI 2025,270,300.0,SET,705600000.0,211680000000.0,705600000.0,210974400000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN MARET 2025,280,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN APRIL 2025,290,300.0,SET,756000000.0,226800000000.0,756000000.0,226044000000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN MEI 2025,300,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN JUNI 2025,310,300.0,SET,756000000.0,226800000000.0,756000000.0,226044000000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN JULI 2025,320,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN AGUSTUS 2025,330,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN SEPTEMBER 2025,340,300.0,SET,756000000.0,226800000000.0,756000000.0,226044000000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN OKTOBER 2025,350,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN NOVEMBER 2025,360,300.0,SET,756000000.0,226800000000.0,756000000.0,226044000000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN DESEMBER 2025,370,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN JANUARI 2026,380,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN FEBRUARI 2026,390,300.0,SET,705600000.0,211680000000.0,705600000.0,210974400000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN MARET 2026,400,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN APRIL 2026,410,300.0,SET,756000000.0,226800000000.0,756000000.0,226044000000.0,
M9-20003,M9-20003.9000000166,1100000507,2023-01-24,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,TAGIHAN BULAN MEI 2026,420,300.0,SET,781200000.0,234360000000.0,781200000.0,233578800000.0,
